C2orf70	2.00E-02
PPP1R12C	1.80E-01
ARHGAP44	1.00E+00
RGS2	1.80E-01
PPCS	9.00E-02
LRRIQ1	1.60E-01
MIDN	2.20E-01
ITPKA	1.10E-01
INTS14	5.00E-02
COL5A2	2.60E-01
COP1	1.00E-02
ICOSLG	2.00E-02
DEFB128	1.00E+00
GNG11	8.04E-03
KCNH7	7.32E-03
FBXW5	8.00E-02
RYBP	2.50E-01
GSTM1	1.00E+00
TLE3	1.00E+00
PPM1M	6.00E-02
RGMA	2.00E-02
DISP1	3.00E-02
MRPS12	6.00E-02
TRIM46	7.00E-02
ZNF821	1.10E-01
NXPE4	9.00E-02
SLC16A1	5.00E-02
SKIDA1	1.00E+00
PRPF4B	3.30E-01
MINK1	1.88E-03
CHD3	6.67E-03
ARHGAP9	3.50E-01
PLVAP	1.20E-01
IFRD2	7.00E-02
CPZ	4.00E-02
MAN1A1	1.00E+00
DSCAML1	1.00E+00
GNB1	1.00E-02
ZC3H14	1.00E+00
AMFR	2.50E-01
MTSS1L	4.00E-02
MOGS	1.00E+00
PAFAH1B2	2.50E-01
SCARA3	1.00E-01
ATAT1	1.00E+00
CADM2	2.75E-03
GGNBP2	1.00E+00
UBA6	1.00E+00
GLYAT	2.30E-01
EPN2	6.00E-02
POU2AF1	4.40E-03
HIST1H4F	1.70E-01
PSMC5	5.40E-03
MRGPRX1	9.41E-03
FAM177A1	2.10E-01
PTPRE	4.00E-02
CDH10	4.00E-02
PGAP3	4.84E-03
SPAST	1.00E+00
RFTN1	1.50E-01
TBC1D1	3.91E-03
E2F7	3.64E-03
FADS1	1.00E+00
AMOT	3.30E-01
OSBPL7	2.00E-02
KCNT1	1.60E-01
CDKN2AIP	1.40E-01
C4orf19	2.60E-01
CLEC3A	1.90E-01
ADAMTSL5	3.45E-03
OTOP3	3.18E-03
PRKD1	5.66E-03
GIGYF2	5.00E-02
ZNF438	7.00E-02
HECW2	2.57E-03
PTPN11	8.34E-03
ARF1	1.00E-02
GRIA1	9.35E-03
LRRC4C	4.98E-03
SERPINI1	1.60E-01
HNRNPL	1.20E-01
GRIK3	2.00E-02
ATP2B2	4.53E-03
HMGN2	1.00E+00
FBH1	3.00E-02
DCAF7	1.40E-01
DACT1	1.00E-01
CACNA1I	1.87E-03
KLHDC10	1.10E-01
ZMYND11	1.00E+00
PRKD3	4.92E-03
CXXC5	3.60E-01
DCDC2B	4.33E-03
CORO2B	8.00E-02
TUBB2A	8.31E-03
PRR12	5.50E-01
PCDHB4	4.74E-03
OVOL1	3.10E-01
ADCY7	5.55E-03
BTBD2	1.30E-01
SMC3	3.00E-02
DTYMK	2.70E-01
GEMIN8	1.00E-02
MXD4	2.46E-03
G3BP2	7.00E-02
TKT	8.99E-03
AGO1	5.99E-03
SYT7	1.00E-01
EMSY	1.00E+00
EEF2	7.00E-02
EXT1	1.00E-01
KIAA0232	1.00E+00
ITPR1	1.00E-02
MSH2	5.00E-01
EML5	5.64E-03
PHF21B	2.43E-03
DOT1L	1.00E+00
CRIP2	1.00E-02
PWWP2B	4.51E-03
UMODL1	3.00E-02
UPP1	2.00E-02
LRP6	2.00E-02
TRIM39	9.17E-03
TTC12	4.00E-02
MTIF2	5.40E-03
CCNT2	7.00E-02
ADPGK	1.00E-01
NME8	1.00E+00
OPRL1	5.00E-02
RAPH1	2.00E-02
B9D1	1.10E-01
SGSM3	3.66E-03
SLC28A1	7.00E-02
FOXD3	2.00E-02
ZDHHC14	1.90E-01
UGT1A1	4.00E-02
CALU	1.20E-01
TERF2	1.80E-01
DNTT	1.10E-01
SERBP1	4.00E-02
PCYT1A	1.00E+00
SCIN	7.84E-03
DUS1L	1.10E-01
SNTA1	1.50E-01
CACNA1E	2.00E-02
CYP1A1	9.00E-03
KAZN	7.00E-02
GRIK2	4.20E-01
STAU2	2.00E-02
CHD5	3.00E-02
FAM169A	1.40E-01
RIPOR3	1.00E+00
TLR3	7.00E-02
DICER1	6.00E-02
MAST1	3.50E-01
DIP2A	4.60E-01
NDUFB2	1.00E-02
ADAMTS15	2.10E-01
PXN	2.00E-02
LINC01588	1.00E+00
HTN1	1.00E+00
KRTAP2-2	1.00E+00
TPD52L1	5.09E-03
FAM72A	1.00E+00
NEFM	6.00E-02
C2orf72	1.00E+00
VARS	2.00E-02
PKD2L1	4.00E-02
TBL3	4.00E-02
PRR23A	3.40E-01
ZNF781	2.50E-01
KRTAP10-6	3.10E-01
MIEF1	2.00E-02
PITPNM3	3.00E-02
FPR3	3.10E-01
PDE4C	3.00E-02
THBS4	5.00E-02
ATIC	5.00E-02
ANO6	8.88E-03
DXO	2.00E-02
MAST4	1.00E-02
TNRC6A	1.80E-01
RP1L1	9.94E-03
DLX4	2.00E-02
TRIM23	8.00E-02
ACER2	2.00E-02
SGPP2	3.00E-02
USP4	4.00E-02
HIST1H2AD	1.00E-02
POLRMT	2.80E-01
PLA2G7	4.14E-03
ZC3H8	2.20E-01
SPRY1	2.60E-01
CDON	3.00E-02
ITGB1BP1	1.90E-01
TMEM82	3.70E-01
TMEM91	2.60E-01
SIRT5	3.00E-02
TSNARE1	1.60E-01
BTN1A1	1.40E-01
ZCCHC14	5.00E-02
DNAH5	3.00E-02
ZNF229	2.10E-01
AKAP9	1.10E-01
DHX57	2.00E-01
ZFP14	1.20E-01
C1orf127	6.00E-02
CABP4	1.20E-01
MFRP	7.00E-02
ADD3	1.20E-01
CPAMD8	1.00E-01
BRCA2	6.00E-02
FANCM	8.00E-02
GLIS3	3.60E-01
LINC00346	6.06E-03
C19orf70	1.76E-03
CAVIN4	7.00E-02
CRIPAK	2.00E-02
UBR5	3.50E-01
MYO15A	5.00E-02
MOV10	1.00E+00
SDAD1	2.00E-01
PRSS36	1.00E+00
PTK2B	4.32E-03
ATOH1	1.00E-02
RRAGC	1.00E-02
RPL15	1.00E-02
CACNG3	1.00E-02
PPP5C	6.32E-03
CDK13	3.00E-02
PRAMEF10	1.00E+00
ZNF580	1.00E+00
DPYSL2	2.00E-02
LSM10	1.00E+00
CAMK2A	2.00E-02
GADD45G	1.00E+00
AGO3	3.00E-02
UPF1	1.00E-02
HCN2	9.69E-03
EBF1	2.10E-01
RGS1	2.00E-02
EOGT	5.04E-03
TFAP4	5.00E-02
PABPC1L	2.00E-01
TCF12	1.30E-01
NCAPG	1.00E-01
ZNF346	3.10E-01
GNB5	7.10E-03
EMC4	7.83E-03
PSD	9.00E-02
IGFBP2	1.00E+00
CYLC1	1.00E+00
ANKEF1	7.14E-03
CELA3A	9.78E-03
RNF128	3.17E-03
CD151	1.00E-02
TDO2	7.85E-03
PSD3	8.00E-02
N4BP2L1	2.50E-01
NUDCD3	2.00E-02
PCGF3	3.50E-01
CCR7	3.80E-01
BRAF	8.26E-03
FAS	1.00E+00
SLC35G1	3.40E-01
CHD7	1.00E-02
DBR1	1.00E-02
PDGFC	2.70E-01
PRDM16	7.00E-02
ZC4H2	3.00E-02
CRAMP1	1.30E-01
HNRNPU	8.00E-02
ERP44	2.00E-02
NFIA	7.00E-02
KLF6	2.00E-02
EIF4E	2.00E-02
SH3KBP1	2.00E-02
ARHGEF7	1.10E-01
RHOV	3.00E-01
MPO	1.00E-02
NFIL3	3.60E-01
RAB2A	1.00E+00
TMEM151A	1.00E+00
UTP14A	2.00E-02
RNASEH2A	2.00E-02
FERMT2	9.00E-02
ECSIT	1.00E-02
CLPTM1	1.20E-01
SYNPO	6.00E-02
DNAJC8	2.30E-01
SOX5	1.00E+00
LSAMP	7.83E-03
ELAVL2	3.30E-01
RNF220	2.40E-01
NCKAP1L	1.00E+00
CIC	1.00E+00
METTL16	1.00E-02
CHAMP1	5.30E-01
MAZ	2.60E-01
CACTIN	1.40E-01
DCAF1	7.23E-03
GABRB1	9.00E-02
HNRNPR	6.46E-03
KDM1B	1.00E-01
GALNT3	6.78E-03
EIF2AK1	8.00E-02
WDR26	1.20E-01
GPBP1	3.90E-01
CD101	1.00E+00
MCM6	1.10E-01
ERF	2.10E-01
KIAA0319	7.00E-02
SCRIB	4.00E-02
ARHGAP18	9.00E-02
P4HA2	7.91E-03
RPGRIP1L	4.00E-02
VCL	1.00E+00
TIMELESS	4.64E-03
PTGER4	2.10E-01
RIMBP2	1.00E+00
FZR1	3.00E-02
AP2M1	1.00E-02
CEP128	1.00E-02
DCAF11	9.00E-02
CDH13	1.40E-01
TRRAP	8.17E-03
LBR	6.00E-02
TUBA3C	3.00E-02
CNOT2	3.90E-01
ACE	4.00E-02
NHLRC4	2.00E-02
NET1	1.10E-01
SF3B1	4.00E-02
TRIM73	2.00E-02
FXYD7	2.00E-02
HIST1H2BH	2.00E-02
CHN2	1.70E-01
LINGO3	2.20E-01
PRKG2	1.00E+00
ZNF638	5.40E-01
CRISPLD1	1.00E+00
PCDHGA12	1.00E+00
LRRC19	2.00E-02
LGALS3	2.00E-02
VEGFB	2.00E-02
SOCS7	2.10E-01
HIST1H2AA	4.00E-02
SCAF1	6.00E-02
AKR1C2	3.53E-03
CNPY2	5.09E-03
KRTAP5-2	1.00E+00
TMEM140	1.00E+00
DENND2C	7.00E-02
CHRNB4	4.00E-02
IZUMO1	2.00E-02
IFNA5	1.00E+00
KCNK6	1.00E-02
CNTNAP3	1.00E+00
POTEH	1.00E+00
CPSF7	2.10E-01
CIB1	8.63E-03
LRRIQ4	1.00E-02
CLTRN	2.00E-02
CHRNA2	2.00E-02
SMIM22	1.00E+00
TMEM14C	1.00E+00
NOP53	4.73E-03
EFCAB9	1.00E+00
SMIM15	1.00E+00
ZNF224	2.00E-02
PLXNA2	4.00E-02
LGALS8	1.00E-02
CACFD1	1.00E-02
HCAR2	2.00E-02
TOMM7	1.00E+00
PLAUR	2.00E-02
VIP	1.00E+00
LLPH	1.00E+00
PITHD1	1.00E-02
CCNB1	2.00E-02
TRPV5	2.00E-02
ADCY3	9.05E-03
PSMA8	9.73E-03
ISL2	2.80E-01
HS6ST1	1.10E-01
CST6	2.00E-02
C11orf24	1.00E+00
HIST1H4E	8.00E-02
TGM6	1.00E+00
CCAR2	7.00E-02
HIST2H3D	2.00E-02
ALDH6A1	1.00E-02
PERP	1.00E-02
FAM71F2	1.00E+00
HUWE1	5.90E-03
KIR2DL3	3.30E-01
DOCK8	2.60E-01
AXIN2	1.40E-01
HIST1H3B	2.00E-02
CSNK2A1	1.10E-01
ADGRB3	2.00E-02
LYPD5	1.00E+00
THAP2	1.00E-02
PLEKHM1	1.10E-01
CALHM3	3.80E-01
DEK	2.80E-01
NT5M	1.00E+00
DNAH2	8.83E-03
MYH11	3.00E-02
RTL3	1.00E+00
TET2	3.00E-02
ABCA3	1.00E-02
ARL13A	1.00E+00
EAF1	1.00E+00
RPUSD1	3.90E-01
TRIML1	3.80E-01
PIN1	1.00E+00
TEKT3	4.00E-02
TWF1	6.62E-03
TBCC	4.00E-02
PLEKHA1	3.00E-02
PPP1R3D	4.20E-01
MCHR2	2.70E-01
NDRG4	1.00E-02
CD8A	3.30E-01
THBS2	4.00E-02
ATP8B1	6.00E-02
KIF21A	3.00E-02
TMEM266	2.00E-02
RIF1	4.20E-01
SLC35A5	3.10E-01
GIMAP8	1.60E-01
FBRS	4.56E-03
SETD2	1.00E+00
APH1A	2.80E-01
SLC4A10	2.60E-01
HJURP	2.00E-01
SORD	2.80E-01
NAA40	2.50E-01
POC5	3.90E-01
INSIG1	3.30E-01
ACO2	1.00E-02
NKIRAS2	2.00E-02
COIL	4.30E-01
PLD4	1.60E-01
YLPM1	2.30E-01
ZC3H4	5.12E-03
TUB	1.40E-01
ADAP1	1.50E-01
TRAPPC11	6.00E-02
PGLYRP2	2.20E-01
FAM208B	3.70E-01
C7orf43	2.10E-01
SLC26A1	1.00E-02
AGPAT2	2.00E-02
ANGPT2	9.92E-03
LRRC27	1.60E-01
HEATR1	4.20E-01
CCM2L	1.00E-01
IGF2R	2.50E-01
HID1	1.00E-01
SLC39A12	1.70E-01
SEMA5B	6.00E-02
CCDC144A	8.00E-02
SLC25A30	1.00E+00
COL26A1	1.70E-01
UVSSA	1.40E-01
ZNF555	6.00E-02
AGRN	3.00E-02
MAATS1	9.00E-02
ENOSF1	1.70E-01
ADAMTS9	3.00E-02
USP45	1.10E-01
INPP5B	1.20E-01
SPTBN1	2.40E-01
NPIPB8	2.00E-02
SMR3A	1.10E-01
ATP5F1EP2	2.00E-02
LCE2A	6.31E-03
EP400	1.10E-01
PRLH	1.00E-02
RYR3	1.40E-01
MAGEA6	4.06E-03
SSMEM1	2.00E-02
MAGEB6	1.00E-02
RAPGEF2	3.40E-01
FCAR	7.16E-03
C20orf27	5.00E-02
SKIV2L	1.10E-01
BPIFB4	4.00E-02
ZSCAN32	4.00E-02
ZNF215	3.00E-02
SLC22A9	1.20E-01
PIKFYVE	1.20E-01
ITGB1BP2	2.00E-02
TTC23	1.00E-01
ADAM2	1.60E-01
C3AR1	7.00E-02
NEUROG3	1.20E-01
SYNE2	2.10E-01
ABCB9	2.40E-01
KIF20A	3.20E-01
PLXNB3	2.90E-01
ZFHX3	2.70E-01
PRDM5	9.95E-03
SMARCA4	5.88E-03
CORO1C	2.00E-02
EIF5	2.00E-02
BMP7	1.00E-02
IL27	1.00E+00
FCER1G	1.00E+00
HES5	1.00E+00
DESI2	1.00E+00
EDF1	1.00E+00
DENR	3.00E-02
TIGAR	1.00E+00
HDAC5	1.00E-02
ATP1A3	2.00E-02
RPTOR	1.00E-02
C1QL3	1.00E+00
ZKSCAN1	3.00E-02
KATNAL1	2.50E-01
SEC62	2.00E-02
RAF1	6.00E-02
SRPK2	1.60E-01
RETREG2	4.40E-01
TCF15	1.00E+00
CCT7	2.90E-01
PIP4K2B	1.00E+00
PIM1	3.00E-02
ABHD17B	6.21E-03
YBX1	3.80E-01
PRDM14	4.00E-02
TMEM201	8.14E-03
CRHBP	1.00E+00
ANTXR2	1.00E-02
PRPS1L1	2.00E-02
PXDNL	4.79E-03
HEY1	6.58E-03
ATP8B3	1.00E-02
WWC3	3.00E-02
FRYL	9.60E-03
DPP6	1.10E-01
DNA2	1.00E-02
METTL14	4.00E-02
TRIM24	1.10E-01
STAM	4.00E-01
MEST	3.20E-01
RAB6B	1.00E+00
GALNT2	2.50E-01
TSKS	5.40E-01
FMNL3	1.00E-02
GPSM1	2.00E-02
ZC3H12B	1.00E-02
ANAPC2	2.00E-01
BTBD17	3.00E-02
MTMR12	2.50E-01
CD248	1.00E+00
ICE1	1.00E+00
BLK	3.00E-02
ATP1B1	2.70E-01
CACNA2D3	1.00E+00
KIAA1522	2.00E-01
PCDHGA8	1.00E+00
KIAA0825	6.00E-02
WDR45	1.00E+00
VWA7	1.00E-01
ZSWIM4	1.00E+00
TGM3	3.00E-02
SIPA1L2	6.00E-02
ADAR	1.00E+00
ADCY9	1.80E-01
BLCAP	3.00E-02
MVK	4.00E-02
TMEM39B	1.60E-01
MBD6	3.20E-01
COL4A3BP	2.00E-02
NBEAL2	2.00E-02
NUAK1	1.60E-01
TLK1	9.00E-02
ATP2A1	2.00E-02
NTS	3.00E-02
PRELID3B	3.00E-02
LRRC30	3.00E-02
SAP30	3.00E-02
SNAPC4	1.00E+00
GSG1L2	3.00E-02
ANO9	1.00E+00
TRAPPC6B	3.00E-02
KIF9	1.70E-01
UBE2V1	3.00E-02
SRSF11	1.80E-01
SLC51A	3.00E-02
SHD	3.00E-02
ZNHIT6	7.55E-03
TMED7	3.00E-02
CAMLG	3.00E-02
CHRNG	4.00E-02
KRIT1	1.70E-01
LINC01547	1.00E+00
C3orf56	1.00E+00
JAKMIP1	1.10E-01
C2CD3	8.03E-03
LONP1	1.40E-01
MLANA	1.00E+00
GSTA2	1.00E+00
BPIFA1	1.00E+00
ZC2HC1C	3.00E-02
SYDE1	3.30E-01
KDM4B	1.60E-01
GLRA2	1.00E-02
VPREB3	1.00E+00
OLFM3	2.20E-01
OAF	2.00E-02
XRN1	3.00E-02
IL3	1.00E+00
SPP2	1.00E+00
SH2B1	3.30E-01
NEDD9	2.80E-01
TMEM249	1.00E+00
SPO11	2.00E-02
SNAP29	1.00E-02
TMEM169	1.00E-02
PDF	2.00E-02
MDFI	1.00E+00
NRG3	3.00E-02
COMTD1	2.00E-02
NDUFB6	1.00E+00
